Time,Open,High,Low,Close
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:15,37365.0,37370.0,37365.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37370.0,37370.0,37370.0,37370.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:16,37370.0,37380.0,37370.0,37380.0
2025-03-27 12:17,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:17,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:17,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:17,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:17,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:17,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:17,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:17,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:17,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:17,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:17,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:17,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:17,37375.0,37375.0,37375.0,37375.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37380.0,37380.0,37380.0,37380.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37385.0,37385.0,37385.0,37385.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37395.0,37395.0,37395.0,37395.0
2025-03-27 12:17,37395.0,37395.0,37395.0,37395.0
2025-03-27 12:17,37395.0,37395.0,37395.0,37395.0
2025-03-27 12:17,37395.0,37395.0,37395.0,37395.0
2025-03-27 12:17,37395.0,37395.0,37395.0,37395.0
2025-03-27 12:17,37395.0,37395.0,37395.0,37395.0
2025-03-27 12:17,37395.0,37395.0,37395.0,37395.0
2025-03-27 12:17,37395.0,37395.0,37395.0,37395.0
2025-03-27 12:17,37395.0,37395.0,37395.0,37395.0
2025-03-27 12:17,37395.0,37395.0,37395.0,37395.0
2025-03-27 12:17,37395.0,37395.0,37395.0,37395.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
2025-03-27 12:17,37390.0,37390.0,37390.0,37390.0
